Bell No,Actual Time,Ideal time from medium response Kalman Filter
3,196160,196161
12,196370,196365
4,196580,196568
6,196790,196771
10,197020,196974
9,197190,197178
1,197390,197381
11,197570,197584
5,197760,197787
7,197980,197991
2,198390,198420
8,198630,198623
12,198830,198826
3,199030,199029
6,199250,199233
4,199450,199436
9,199640,199639
10,199880,199842
11,200050,200045
1,200240,200248
7,200380,200451
5,200690,200654
2,200830,200858
12,201020,201061
8,201220,201264
6,201480,201467
3,201720,201670
9,201870,201873
4,202060,202076
10,202280,202279
1,202490,202483
11,202650,202686
5,202910,202889
7,203130,203092
12,203520,203505
2,203650,203708
6,203900,203910
8,204060,204113
9,204290,204316
3,204550,204519
10,204730,204722
4,204920,204925
11,205150,205128
1,205320,205331
7,205470,205534
5,205760,205736
2,205920,205939
12,206100,206142
8,206320,206345
6,206540,206548
3,206790,206751
9,206910,206954
4,207150,207157
10,207360,207360
11,207550,207562
7,207780,207765
1,208030,207968
5,208200,208171
12,208600,208597
2,208790,208800
6,209020,209003
8,209240,209206
9,209400,209409
3,209620,209612
10,209780,209815
4,210020,210018
7,210170,210222
11,210380,210425
5,210650,210628
1,210880,210831
12,211020,211034
6,211230,211237
2,211480,211440
9,211610,211643
8,211850,211846
10,212060,212049
3,212250,212252
7,212450,212455
4,212640,212658
11,212830,212861
1,213080,213065
5,213310,213268
6,213700,213689
12,213900,213893
9,214120,214097
2,214310,214300
10,214500,214504
8,214660,214707
7,214870,214911
3,215100,215115
11,215310,215318
4,215520,215522
5,215710,215726
1,215950,215929
12,216100,216133
6,216330,216337
2,216580,216540
9,216760,216744
8,216930,216947
10,217130,217151
3,217330,217355
7,217560,217558
4,217750,217762
11,217940,217966
5,218180,218169
1,218460,218373
6,218800,218791
12,219000,218995
9,219200,219199
2,219450,219402
10,219540,219606
8,219790,219809
7,220020,220013
3,220240,220216
11,220420,220420
4,220590,220624
1,220870,220827
5,221020,221031
6,221200,221234
9,221410,221438
12,221600,221641
10,221840,221845
2,222050,222049
7,222220,222252
8,222430,222456
11,222610,222659
3,222910,222863
4,223110,223066
