Bell No,Actual Time,Ideal time from medium response Kalman Filter
9,334470,334433
1,334620,334636
7,334900,334839
3,335120,335042
2,335240,335245
11,335450,335448
4,335570,335651
12,335890,335854
6,336060,336057
10,336210,336260
8,336480,336463
9,336870,336873
5,337040,337078
7,337340,337284
1,337480,337489
2,337740,337694
3,337950,337899
4,338120,338105
11,338300,338310
6,338470,338515
12,338700,338721
8,338880,338926
10,339100,339131
5,339290,339336
9,339500,339542
7,339750,339747
2,339990,339952
1,340170,340157
3,340400,340363
11,340580,340568
4,340740,340773
12,341000,340978
6,341150,341184
10,341380,341389
8,341680,341594
9,342020,342007
5,342210,342212
2,342420,342417
7,342640,342622
3,342910,342827
1,343070,343032
4,343300,343237
11,343410,343442
6,343600,343647
12,343810,343852
8,344020,344057
10,344240,344262
9,344450,344468
2,344680,344673
5,344800,344878
7,345130,345083
